,year,world_rank,institution,country_name,total_score,award
60,2020,61,University of Southern California,us,30.1,0.0
61,2020,62,Vanderbilt University,us,30.0,14.4
62,2020,63,Shanghai Jiao Tong University,cn,29.6,0.0
63,2020,64,University of Bristol,gb,29.3,5.4
64,2020,65,University of Paris,fr,29.1,14.6
65,2020,66,Ghent University,be,28.9,0.0
66,2020,67,The Australian National University,au,28.8,13.3
67,2020,67,The University of Texas M. D. Anderson Cancer Center,us,28.8,0.0
68,2020,69,Aarhus University,dk,28.7,10.9
69,2020,69,Stockholm University,se,28.7,21.7
70,2020,69,"University of California, Irvine",us,28.7,0.0
71,2020,69,University of Groningen,nl,28.7,13.3
72,2020,73,University of Science and Technology of China,cn,28.6,0.0
73,2020,74,The University of New South Wales,au,28.5,0.0
74,2020,74,University of Helsinki,fi,28.5,16.3
75,2020,74,University of Sydney,au,28.5,13.3
76,2020,77,Uppsala University,se,28.4,15.4
77,2020,78,McGill University,ca,28.3,31.2
78,2020,79,Purdue University - West Lafayette,us,28.0,12.1
79,2020,80,Erasmus University Rotterdam,nl,27.7,0.0
80,2020,80,Leiden University,nl,27.7,15.4
81,2020,80,National University of Singapore,sg,27.7,0.0
82,2020,83,Nagoya University,jp,27.2,28.2
83,2020,83,Swiss Federal Institute of Technology Lausanne,ch,27.2,0.0
84,2020,85,Monash University,au,27.1,0.0
85,2020,85,The University of Western Australia,au,27.1,20.3
86,2020,87,University of Bonn,de,27.0,23.0
87,2020,88,University of Basel,ch,26.9,22.4
88,2020,88,University of Florida,us,26.9,16.3
89,2020,90,Boston University,us,26.7,10.9
90,2020,91,Nanyang Technological University,sg,26.3,0.0
91,2020,91,"University of California, Davis",us,26.3,0.0
92,2020,93,Moscow State University,ru,26.2,39.5
93,2020,93,Weizmann Institute of Science,il,26.2,17.2
94,2020,95,Carnegie Mellon University,us,26.1,30.2
95,2020,96,University of Pittsburgh,us,26.0,17.2
96,2020,97,KU Leuven,be,25.9,0.0
97,2020,98,McMaster University,ca,25.8,18.8
98,2020,99,Université Grenoble Alpes,fr,25.7,12.1
99,2020,100,Fudan University,cn,25.5,0.0
100,2020,101-150,Aix Marseille University,fr,,12.1
101,2020,101-150,Arizona State University,us,,0.0
102,2020,101-150,Brown University,us,,14.4
103,2020,101-150,Case Western Reserve University,us,,31.2
104,2020,101-150,Central South University,cn,,0.0
105,2020,101-150,Emory University,us,,0.0
106,2020,101-150,Georgia Institute of Technology,us,,12.1
107,2020,101-150,Goethe University Frankfurt,de,,29.2
108,2020,101-150,Harbin Institute of Technology,cn,,0.0
109,2020,101-150,Huazhong University of Science and Technology,cn,,0.0
110,2020,101-150,Icahn School of Medicine at Mount Sinai,us,,0.0
111,2020,101-150,Indiana University Bloomington,us,,9.4
112,2020,101-150,King Abdulaziz University,sa,,0.0
113,2020,101-150,Mayo Clinic Alix School of Medicine,us,,0.0
114,2020,101-150,Michigan State University,us,,7.7
115,2020,101-150,Nanjing University,cn,,0.0
116,2020,101-150,Norwegian University of Science and Technology - NTNU,no,,12.1
117,2020,101-150,Pennsylvania State University - University Park,us,,9.4
118,2020,101-150,Radboud University Nijmegen,nl,,16.3
119,2020,101-150,Rice University,us,,15.4
120,2020,101-150,"Rutgers, The State University of New Jersey - New Brunswick",us,,7.7
121,2020,101-150,Seoul National University,kr,,0.0
122,2020,101-150,Southeast University,cn,,0.0
123,2020,101-150,Sun Yat-sen University,cn,,0.0
124,2020,101-150,Technion-Israel Institute of Technology,il,,23.0
125,2020,101-150,The Chinese University of Hong Kong,hk,,0.0
126,2020,101-150,The Hebrew University of Jerusalem,il,,31.2
127,2020,101-150,The Ohio State University - Columbus,us,,10.9
128,2020,101-150,The University of Sheffield,gb,,17.2
129,2020,101-150,Tokyo Institute of Technology,jp,,12.1
130,2020,101-150,Université libre de Bruxelles (ULB),be,,18.8
131,2020,101-150,University of Alberta,ca,,10.9
132,2020,101-150,University of Amsterdam,nl,,0.0
133,2020,101-150,University of Arizona,us,,14.4
134,2020,101-150,University of Bern,ch,,12.1
135,2020,101-150,University of Birmingham,gb,,17.2
136,2020,101-150,University of Freiburg,de,,21.7
137,2020,101-150,University of Goettingen,de,,28.7
138,2020,101-150,University of Gothenburg,se,,0.0
139,2020,101-150,University of Lausanne,ch,,17.2
140,2020,101-150,University of Leeds,gb,,16.3
141,2020,101-150,University of Liverpool,gb,,15.4
142,2020,101-150,University of Nottingham,gb,,19.6
143,2020,101-150,University of Sao Paulo,br,,0.0
144,2020,101-150,University of Southampton,gb,,0.0
145,2020,101-150,University of Strasbourg,fr,,27.2
146,2020,101-150,University of Utah,us,,0.0
147,2020,101-150,University of Warwick,gb,,13.3
148,2020,101-150,Vrije Universiteit Amsterdam,nl,,0.0
149,2020,101-150,Xi'an Jiaotong University,cn,,0.0
150,2020,151-200,Baylor College of Medicine,us,,0.0
151,2020,151-200,Beihang University,cn,,0.0
152,2020,151-200,Cardiff University,gb,,0.0
153,2020,151-200,Catholic University of Louvain,be,,9.4
154,2020,151-200,Delft University of Technology,nl,,10.9
155,2020,151-200,Hokkaido University,jp,,10.9
156,2020,151-200,Jilin University,cn,,0.0
157,2020,151-200,King Saud University,sa,,0.0
158,2020,151-200,London School of Economics and Political Science,gb,,23.0
159,2020,151-200,Lund University,se,,18.8
160,2020,151-200,Osaka University,jp,,18.0
161,2020,151-200,Sapienza University of Rome,it,,9.4
162,2020,151-200,Shandong University,cn,,0.0
163,2020,151-200,Sichuan University,cn,,0.0
164,2020,151-200,Soochow University (China),cn,,0.0
165,2020,151-200,South China University of Technology,cn,,0.0
166,2020,151-200,Technical University of Denmark,dk,,0.0
167,2020,151-200,Tel Aviv University,il,,0.0
168,2020,151-200,Texas A&M University,us,,0.0
169,2020,151-200,The University of Adelaide,au,,13.3
170,2020,151-200,The University of Calgary,ca,,0.0
171,2020,151-200,The University of Glasgow,gb,,5.4
172,2020,151-200,The University of Hong Kong,hk,,0.0
173,2020,151-200,Tianjin University,cn,,0.0
174,2020,151-200,Tohoku University,jp,,14.4
175,2020,151-200,Trinity College Dublin,ie,,13.3
176,2020,151-200,Tufts University,us,,18.0
177,2020,151-200,University of Barcelona,es,,0.0
178,2020,151-200,"University of California, Santa Cruz",us,,0.0
179,2020,151-200,University of Cologne,de,,0.0
180,2020,151-200,University of Electronic Science and Technology of China,cn,,0.0
181,2020,151-200,Exeter University,gb,,0.0
182,2020,151-200,University of Lisbon,pt,,0.0
183,2020,151-200,University of Massachusetts Amherst,us,,13.3
184,2020,151-200,University of Massachusetts Medical School - Worcester,us,,0.0
185,2020,151-200,University of Milan,it,,16.3
186,2020,151-200,University of Missouri - Columbia,us,,7.7
187,2020,151-200,University of Montpellier,fr,,9.4
188,2020,151-200,University of Montreal,ca,,10.9
189,2020,151-200,University of Muenster,de,,18.8
190,2020,151-200,University of Ottawa,ca,,0.0
191,2020,151-200,University of Pisa,it,,20.3
192,2020,151-200,University of Rochester,us,,30.2
193,2020,151-200,University of Sussex,gb,,0.0
194,2020,151-200,University of Tuebingen,de,,21.7
195,2020,151-200,University of Vienna,at,,10.9
196,2020,151-200,University of Virginia,us,,0.0
197,2020,151-200,University of Waterloo,ca,,0.0
198,2020,151-200,Wageningen University & Research,nl,,0.0
199,2020,151-200,Wuhan University,cn,,0.0
200,2020,201-300,Autonomous University of Barcelona,es,,0.0
201,2020,201-300,Beijing Institute of Technology,cn,,0.0
202,2020,201-300,Beijing Normal University,cn,,15.4
203,2020,201-300,Charles University in Prague,cz,,0.0
204,2020,201-300,China Medical University (Taichung),tw,,0.0
205,2020,201-300,City University of Hong Kong,hk,,0.0
206,2020,201-300,Claude Bernard University Lyon 1,fr,,9.4
207,2020,201-300,Colorado State University,us,,0.0
208,2020,201-300,Complutense University of Madrid,es,,17.2
209,2020,201-300,Curtin University,au,,0.0
210,2020,201-300,Dalhousie University,ca,,12.1
211,2020,201-300,Dalian University of Technology,cn,,0.0
212,2020,201-300,Dartmouth College,us,,16.3
213,2020,201-300,Deakin University,au,,0.0
214,2020,201-300,Durham University,gb,,0.0
215,2020,201-300,Florida State University,us,,0.0
216,2020,201-300,George Mason University,us,,0.0
217,2020,201-300,Georgetown University,us,,0.0
218,2020,201-300,Hanyang University,kr,,0.0
219,2020,201-300,Hunan University,cn,,0.0
220,2020,201-300,Iowa State University,us,,0.0
221,2020,201-300,Karlsruhe Institute of Technology (KIT),de,,0.0
222,2020,201-300,King Abdullah University of Science and Technology,sa,,0.0
223,2020,201-300,Korea Advanced Institute of Science and Technology,kr,,0.0
224,2020,201-300,Korea University,kr,,0.0
225,2020,201-300,KTH Royal Institute of Technology,se,,0.0
226,2020,201-300,London School of Hygiene & Tropical Medicine,gb,,5.4
227,2020,201-300,Maastricht University,nl,,0.0
228,2020,201-300,Macquarie University,au,,0.0
229,2020,201-300,Medical University of Vienna,at,,7.7
230,2020,201-300,Nankai University,cn,,0.0
231,2020,201-300,National Autonomous University of Mexico,mx,,12.1
232,2020,201-300,National Taiwan University,tw,,10.9
233,2020,201-300,Newcastle University,gb,,0.0
234,2020,201-300,North Carolina State University - Raleigh,us,,0.0
235,2020,201-300,Northeastern University (Boston),us,,0.0
236,2020,201-300,Northwestern Polytechnical University,cn,,0.0
237,2020,201-300,Oregon Health and Science University,us,,0.0
238,2020,201-300,Oregon State University,us,,7.7
239,2020,201-300,Paul Sabatier University (Toulouse 3),fr,,0.0
240,2020,201-300,Polytechnic University of Milan,it,,5.4
241,2020,201-300,Queen Mary University of London,gb,,16.3
242,2020,201-300,Queen's University,ca,,0.0
243,2020,201-300,RWTH Aachen University,de,,0.0
244,2020,201-300,Shenzhen University,cn,,0.0
245,2020,201-300,Stony Brook University,us,,0.0
246,2020,201-300,Sungkyunkwan University,kr,,0.0
247,2020,201-300,Swinburne University of Technology,au,,0.0
248,2020,201-300,The Hong Kong Polytechnic University,hk,,0.0
249,2020,201-300,The University of Auckland,nz,,13.3
250,2020,201-300,The University of Georgia,us,,0.0
251,2020,201-300,The University of Reading,gb,,0.0
252,2020,201-300,Tongji University,cn,,0.0
253,2020,201-300,TU Dresden,de,,0.0
254,2020,201-300,University of Aberdeen,gb,,0.0
255,2020,201-300,University of Bologna,it,,0.0
256,2020,201-300,University of Bordeaux,fr,,0.0
257,2020,201-300,University of Buenos Aires,ar,,12.1
258,2020,201-300,"University of California, Riverside",us,,12.1
259,2020,201-300,University of Cape Town,za,,17.2
260,2020,201-300,University of Cincinnati,us,,0.0
261,2020,201-300,University of Colorado at Denver,us,,0.0
262,2020,201-300,University of Connecticut,us,,10.9
263,2020,201-300,University of Delaware,us,,9.4
264,2020,201-300,University of East Anglia,gb,,18.8
265,2020,201-300,University of Erlangen-Nuremberg,de,,0.0
266,2020,201-300,University of Granada,es,,0.0
267,2020,201-300,University of Hamburg,de,,9.4
268,2020,201-300,University of Houston,us,,0.0
269,2020,201-300,University of Illinois at Chicago,us,,0.0
270,2020,201-300,University of Innsbruck,at,,0.0
271,2020,201-300,University of Iowa,us,,0.0
272,2020,201-300,University of Kansas,us,,17.2
273,2020,201-300,University of Kiel,de,,7.7
274,2020,201-300,University of Leipzig,de,,9.4
275,2020,201-300,University of Liege,be,,5.4
276,2020,201-300,University of Lorraine,fr,,10.9
277,2020,201-300,University of Mainz,de,,0.0
278,2020,201-300,"University of Maryland, Baltimore",us,,0.0
279,2020,201-300,University of Miami,us,,0.0
280,2020,201-300,University of Nebraska - Lincoln,us,,15.4
281,2020,201-300,University of Padua,it,,0.0
282,2020,201-300,University of Science and Technology Beijing,cn,,0.0
283,2020,201-300,University of South Florida,us,,0.0
284,2020,201-300,University of Tasmania,au,,0.0
285,2020,201-300,University of Technology Sydney,au,,0.0
286,2020,201-300,University of Tennessee - Knoxville,us,,9.4
287,2020,201-300,University of the Witwatersrand,za,,17.2
288,2020,201-300,University of Tsukuba,jp,,0.0
289,2020,201-300,University of Turin,it,,13.3
290,2020,201-300,University of Valencia,es,,0.0
291,2020,201-300,University of Wollongong,au,,0.0
292,2020,201-300,University of Wuerzburg,de,,18.8
293,2020,201-300,University of York,gb,,0.0
294,2020,201-300,Virginia Commonwealth University,us,,9.4
295,2020,201-300,Virginia Polytechnic Institute and State University,us,,10.9
296,2020,201-300,Western University,ca,,0.0
297,2020,201-300,Xiamen University,cn,,0.0
298,2020,201-300,Yeshiva University,us,,0.0
299,2020,201-300,Yonsei University,kr,,0.0
300,2020,301-400,Aalborg University,dk,,0.0
301,2020,301-400,Autonomous University of Madrid,es,,0.0
302,2020,301-400,Beijing University of Chemical Technology,cn,,0.0
303,2020,301-400,Brandeis University,us,,18.8
304,2020,301-400,Capital Medical University,cn,,0.0
305,2020,301-400,Chalmers University of Technology,se,,0.0
306,2020,301-400,China Agricultural University,cn,,0.0
307,2020,301-400,China University of Geosciences (Wuhan),cn,,0.0
308,2020,301-400,Chongqing University,cn,,0.0
309,2020,301-400,Drexel University,us,,0.0
310,2020,301-400,East China University of Science and Technology,cn,,0.0
311,2020,301-400,Ecole Normale Superieure - Lyon,fr,,16.3
312,2020,301-400,Griffith University,au,,0.0
313,2020,301-400,Heinrich Heine University Duesseldorf,de,,10.9
314,2020,301-400,Huazhong Agricultural University,cn,,0.0
315,2020,301-400,Indiana University-Purdue University at Indianapolis,us,,0.0
316,2020,301-400,Institut Polytechnique de Paris,fr,,21.0
317,2020,301-400,James Cook University,au,,0.0
318,2020,301-400,Jiangsu University,cn,,0.0
319,2020,301-400,Keio University,jp,,0.0
320,2020,301-400,Kyung Hee University,kr,,0.0
321,2020,301-400,Kyungpook National University,kr,,0.0
322,2020,301-400,Kyushu University,jp,,0.0
323,2020,301-400,La Trobe University,au,,0.0
324,2020,301-400,Lancaster University,gb,,0.0
325,2020,301-400,Laval University,ca,,0.0
326,2020,301-400,Linkoping University,se,,0.0
327,2020,301-400,Louisiana State University - Baton Rouge,us,,0.0
328,2020,301-400,Medical University of South Carolina,us,,0.0
329,2020,301-400,Nanjing Agricultural University,cn,,0.0
330,2020,301-400,Nanjing University of Aeronautics and Astronautics,cn,,0.0
331,2020,301-400,Nanjing University of Science and Technology,cn,,0.0
332,2020,301-400,National and Kapodistrian University of Athens,gr,,0.0
333,2020,301-400,National Cheng Kung University,tw,,0.0
334,2020,301-400,Northeastern University (Shenyang),cn,,0.0
335,2020,301-400,Peking Union Medical College,cn,,0.0
336,2020,301-400,Pohang University of Science and Technology,kr,,0.0
337,2020,301-400,Polytechnic University of Valencia,es,,0.0
338,2020,301-400,Pompeu Fabra University,es,,0.0
339,2020,301-400,Queensland University of Technology,au,,0.0
340,2020,301-400,RMIT University,au,,0.0
341,2020,301-400,Saint Petersburg State University,ru,,24.3
342,2020,301-400,Shanghai University,cn,,0.0
343,2020,301-400,Simon Fraser University,ca,,0.0
344,2020,301-400,Southern University of Science and Technology,cn,,0.0
345,2020,301-400,Swedish University of Agricultural Sciences,se,,0.0
346,2020,301-400,Technical University of Berlin,de,,13.3
347,2020,301-400,Temple University,us,,0.0
348,2020,301-400,The George Washington University,us,,10.9
349,2020,301-400,The Hong Kong University of Science and Technology,hk,,0.0
350,2020,301-400,The University of Dundee,gb,,0.0
351,2020,301-400,The University of New Mexico - Albuquerque,us,,0.0
352,2020,301-400,"The University of Newcastle, Australia",au,,0.0
353,2020,301-400,The University of Texas at Dallas,us,,13.3
354,2020,301-400,The University of Texas Health Science Center at Houston,us,,0.0
355,2020,301-400,UNESP,br,,0.0
356,2020,301-400,"University at Buffalo, the State University of New York",us,,0.0
357,2020,301-400,University College Dublin,ie,,0.0
358,2020,301-400,University of Alabama at Birmingham,us,,0.0
359,2020,301-400,University of Antwerp,be,,0.0
360,2020,301-400,University of Bath,gb,,0.0
361,2020,301-400,University of Bergen,no,,0.0
362,2020,301-400,University of Campinas,br,,0.0
363,2020,301-400,University of Central Florida,us,,0.0
364,2020,301-400,University of Côte d'Azur,fr,,0.0
365,2020,301-400,University of Duisburg-Essen,de,,0.0
366,2020,301-400,University of Florence,it,,0.0
367,2020,301-400,University of Guelph,ca,,0.0
368,2020,301-400,University of Hawaii at Manoa,us,,0.0
369,2020,301-400,University of Kentucky,us,,9.4
370,2020,301-400,University of Leicester,gb,,0.0
371,2020,301-400,University of Malaya,my,,0.0
372,2020,301-400,University of Manitoba,ca,,10.9
373,2020,301-400,University of Milano-Bicocca,it,,0.0
374,2020,301-400,University of Naples Federico II,it,,0.0
375,2020,301-400,"University of Natural Resources and Life Sciences, Vienna",at,,0.0
376,2020,301-400,University of Notre Dame,us,,12.1
377,2020,301-400,University of Oregon,us,,5.4
378,2020,301-400,University of Otago,nz,,0.0
379,2020,301-400,University of Porto,pt,,0.0
380,2020,301-400,University of Saskatchewan,ca,,7.7
381,2020,301-400,University of South Carolina - Columbia,us,,0.0
382,2020,301-400,University of Southern Denmark,dk,,0.0
383,2020,301-400,University of St Andrews,gb,,9.4
384,2020,301-400,University of Stuttgart,de,,18.0
385,2020,301-400,University of Surrey,gb,,0.0
386,2020,301-400,University of Tehran,ir,,12.1
387,2020,301-400,University of the Basque Country,es,,0.0
388,2020,301-400,University of Toulouse 1,fr,,0.0
389,2020,301-400,University of Turku,fi,,0.0
390,2020,301-400,University of Ulm,de,,0.0
391,2020,301-400,University of Vermont,us,,13.3
392,2020,301-400,University of Victoria,ca,,0.0
393,2020,301-400,University of Warsaw,pl,,19.6
394,2020,301-400,Vienna University of Technology,at,,0.0
395,2020,301-400,Vrije Universiteit Brussel (VUB),be,,13.3
396,2020,301-400,Washington State University,us,,0.0
397,2020,301-400,Western Sydney University,au,,0.0
398,2020,301-400,Wuhan University of Technology,cn,,0.0
399,2020,301-400,Zhengzhou University,cn,,0.0
400,2020,401-500,Aalto University,fi,,0.0
401,2020,401-500,Bar-Ilan University,il,,0.0
402,2020,401-500,Beijing Jiaotong University,cn,,0.0
403,2020,401-500,Beijing University of Technology,cn,,0.0
404,2020,401-500,Ben-Gurion University of the Negev,il,,0.0
405,2020,401-500,Brigham Young University,us,,7.7
406,2020,401-500,Cairo University,eg,,18.0
407,2020,401-500,Chiba University,jp,,0.0
408,2020,401-500,China University of Geosciences (Beijing),cn,,0.0
409,2020,401-500,China University of Mining and Technology - Xuzhou,cn,,0.0
410,2020,401-500,CUNY Graduate School and University Center,us,,0.0
411,2020,401-500,East China Normal University,cn,,0.0
412,2020,401-500,Eindhoven University of Technology,nl,,0.0
413,2020,401-500,Federal University of Minas Gerais,br,,0.0
414,2020,401-500,Federal University of Rio de Janeiro,br,,0.0
415,2020,401-500,Federal University of Rio Grande do Sul,br,,0.0
416,2020,401-500,Flinders University,au,,15.4
417,2020,401-500,Florida International University,us,,0.0
418,2020,401-500,Fuzhou University,cn,,0.0
419,2020,401-500,Georgia State University,us,,0.0
420,2020,401-500,Guangdong University of Technology,cn,,0.0
421,2020,401-500,Hannover Medical School,de,,0.0
422,2020,401-500,Harbin Engineering University,cn,,0.0
423,2020,401-500,Hefei University of Technology,cn,,0.0
424,2020,401-500,Istanbul University,tr,,18.0
425,2020,401-500,Jagiellonian University,pl,,9.4
426,2020,401-500,Jinan University,cn,,0.0
427,2020,401-500,Kansas State University,us,,0.0
428,2020,401-500,King Fahd University of Petroleum & Minerals,sa,,0.0
429,2020,401-500,Kobe University,jp,,14.4
430,2020,401-500,Lanzhou University,cn,,0.0
431,2020,401-500,Mahidol University,th,,0.0
432,2020,401-500,Medical University of Graz,at,,0.0
433,2020,401-500,Moscow Institute of Physics and Technology,ru,,21.0
434,2020,401-500,Nanchang University,cn,,0.0
435,2020,401-500,Nanjing Medical University,cn,,0.0
436,2020,401-500,NanJing Tech University,cn,,0.0
437,2020,401-500,Nanjing University of Information Science & Technology,cn,,0.0
438,2020,401-500,National Chiao Tung University,tw,,0.0
439,2020,401-500,National Tsing Hua University,tw,,12.1
440,2020,401-500,Ocean University of China,cn,,0.0
441,2020,401-500,Okayama University,jp,,0.0
442,2020,401-500,Pusan National University,kr,,0.0
443,2020,401-500,Qingdao University,cn,,0.0
444,2020,401-500,Queen's University Belfast,gb,,17.2
445,2020,401-500,Rensselaer Polytechnic Institute,us,,12.1
446,2020,401-500,Saint Louis University,us,,0.0
447,2020,401-500,San Diego State University,us,,0.0
448,2020,401-500,Scuola Normale Superiore - Pisa,it,,16.3
449,2020,401-500,Shandong University of Science and Technology,cn,,0.0
450,2020,401-500,ShanghaiTech University,cn,,0.0
451,2020,401-500,South China Agricultural University,cn,,0.0
452,2020,401-500,Southwest University,cn,,0.0
453,2020,401-500,Stellenbosch University,za,,0.0
454,2020,401-500,Stockholm School of Economics,se,,0.0
455,2020,401-500,Technical University Darmstadt,de,,13.3
456,2020,401-500,Texas Tech University,us,,0.0
457,2020,401-500,The City College of New York,us,,28.2
458,2020,401-500,The University of Texas Health Science Center at San Antonio,us,,0.0
459,2020,401-500,The University of Texas Medical Branch at Galveston,us,,0.0
460,2020,401-500,Tokyo University of Science,jp,,12.1
461,2020,401-500,Ulsan National Institute of Science and Technology,kr,,0.0
462,2020,401-500,Umea University,se,,0.0
463,2020,401-500,University College Cork,ie,,0.0
464,2020,401-500,University of Bari,it,,0.0
465,2020,401-500,University of Belgrade,rs,,0.0
466,2020,401-500,University of Bochum,de,,0.0
467,2020,401-500,"University of California, Merced",us,,0.0
468,2020,401-500,University of Canterbury,nz,,0.0
469,2020,401-500,University of Catania,it,,0.0
470,2020,401-500,University of Chile,cl,,5.4
471,2020,401-500,University of Fribourg,ch,,0.0
472,2020,401-500,University of Graz,at,,13.3
473,2020,401-500,University of Jena,de,,0.0
474,2020,401-500,University of Lille,fr,,0.0
475,2020,401-500,University of Maine,us,,0.0
476,2020,401-500,University of Marburg,de,,7.7
477,2020,401-500,University of Minho,pt,,0.0
478,2020,401-500,University of North Texas,us,,0.0
479,2020,401-500,University of Oklahoma - Norman,us,,0.0
480,2020,401-500,University of Oviedo,es,,0.0
481,2020,401-500,University of Pavia,it,,0.0
482,2020,401-500,University of Perugia,it,,0.0
483,2020,401-500,University of Potsdam,de,,0.0
484,2020,401-500,University of Pretoria,za,,0.0
485,2020,401-500,University of Santiago Compostela,es,,0.0
486,2020,401-500,University of Seville,es,,0.0
487,2020,401-500,University of Strathclyde,gb,,0.0
488,2020,401-500,University of Tartu,ee,,0.0
489,2020,401-500,University of Trento,it,,0.0
490,2020,401-500,University of Twente,nl,,0.0
491,2020,401-500,University of Zagreb,hr,,0.0
492,2020,401-500,University of Zaragoza,es,,0.0
493,2020,401-500,Utah State University,us,,13.3
494,2020,401-500,Victoria University of Wellington,nz,,10.9
495,2020,401-500,Vita-Salute San Raffaele University,it,,0.0
496,2020,401-500,Wake Forest University,us,,0.0
497,2020,401-500,West Virginia University,us,,0.0
498,2020,401-500,Xidian University,cn,,0.0
499,2020,401-500,York University,ca,,0.0
500,2020,501-600,Amirkabir University of Technology,ir,,0.0
501,2020,501-600,Aristotle University of Thessaloniki,gr,,0.0
502,2020,501-600,Auburn University,us,,0.0
503,2020,501-600,Australian Catholic University,au,,0.0
504,2020,501-600,Baylor University,us,,0.0
505,2020,501-600,Binghamton University,us,,0.0
506,2020,501-600,Bocconi University,it,,0.0
507,2020,501-600,Boston College,us,,0.0
508,2020,501-600,Brunel University,gb,,0.0
509,2020,501-600,Carleton University,ca,,0.0
510,2020,501-600,Central China Normal University,cn,,0.0
511,2020,501-600,Chang Gung University,tw,,0.0
512,2020,501-600,China University of Petroleum (Huadong),cn,,0.0
513,2020,501-600,Jeonbuk National University,kr,,0.0
514,2020,501-600,Chonnam National University,kr,,0.0
515,2020,501-600,Clemson University,us,,0.0
516,2020,501-600,COMSATS University Islamabad,pk,,0.0
517,2020,501-600,Donghua University,cn,,0.0
518,2020,501-600,Ewha Womans University,kr,,0.0
519,2020,501-600,Hiroshima University,jp,,0.0
520,2020,501-600,Indian Institute of Science,in,,0.0
521,2020,501-600,Jiangnan University,cn,,0.0
522,2020,501-600,Kent State University,us,,0.0
523,2020,501-600,Kitasato University,jp,,0.0
524,2020,501-600,Loughborough University,gb,,0.0
525,2020,501-600,Loyola University Chicago,us,,0.0
526,2020,501-600,Macau University of Science and Technology,mo,,0.0
527,2020,501-600,Medical University of Innsbruck,at,,0.0
528,2020,501-600,Mississippi State University,us,,0.0
529,2020,501-600,Nanjing Normal University,cn,,0.0
530,2020,501-600,National Polytechnic Institute,mx,,0.0
531,2020,501-600,National University of Defense Technology,cn,,0.0
532,2020,501-600,National University of Malaysia,my,,0.0
533,2020,501-600,National Yang Ming University,tw,,0.0
534,2020,501-600,North China Electric Power University,cn,,0.0
535,2020,501-600,Northern Arizona University,us,,0.0
