,year,world_rank,institution,country_name,total_score,award
142,2011,102-150,University of Sao Paulo,br,,0.0
143,2011,102-150,University of Strasbourg,fr,,25.0
144,2011,102-150,University of Sussex,gb,,0.0
145,2011,102-150,University of Tuebingen,de,,25.6
146,2011,102-150,University of Virginia,us,,0.0
147,2011,102-150,University of Wuerzburg,de,,22.0
148,2011,102-150,VU University Amsterdam,nl,,0.0
149,2011,102-150,Weizmann Institute of Science,il,,14.4
150,2011,151-200,Cardiff University,gb,,0.0
151,2011,151-200,Colorado State University,us,,0.0
152,2011,151-200,Dartmouth College,us,,20.4
153,2011,151-200,Delft University of Technology,nl,,13.2
154,2011,151-200,Erasmus University Rotterdam,nl,,0.0
155,2011,151-200,Florida State University,us,,0.0
156,2011,151-200,George Mason University,us,,0.0
157,2011,151-200,Iowa State University,us,,0.0
158,2011,151-200,Joseph Fourier University (Grenoble 1),fr,,0.0
159,2011,151-200,Kyushu University,jp,,0.0
160,2011,151-200,Louisiana State University - Baton Rouge,us,,0.0
161,2011,151-200,Monash University,au,,0.0
162,2011,151-200,Mount Sinai School of Medicine,us,,0.0
163,2011,151-200,National Autonomous University of Mexico,mx,,14.4
164,2011,151-200,North Carolina State University - Raleigh,us,,0.0
165,2011,151-200,Oregon Health and Science University,us,,0.0
166,2011,151-200,State University of New York at Stony Brook,us,,0.0
167,2011,151-200,Technical University of Denmark,dk,,5.9
168,2011,151-200,The Chinese University of Hong Kong,hk,,0.0
169,2011,151-200,The University of Alabama at Birmingham,us,,0.0
170,2011,151-200,The University of Calgary,ca,,0.0
171,2011,151-200,The University of Glasgow,gb,,8.3
172,2011,151-200,The University of Texas Health Science Center at Houston,us,,0.0
173,2011,151-200,The University of Texas M. D. Anderson Cancer Center,us,,0.0
174,2011,151-200,Tsinghua University,cn,,11.8
175,2011,151-200,University Libre Bruxelles,be,,18.6
176,2011,151-200,University of Bern,ch,,14.4
177,2011,151-200,University of Buenos Aires,ar,,16.6
178,2011,151-200,University of Cologne,de,,0.0
179,2011,151-200,University of Hamburg,de,,13.2
180,2011,151-200,University of Illinois at Chicago,us,,0.0
181,2011,151-200,University of Kansas - Lawrence,us,,13.2
182,2011,151-200,University of Kiel,de,,11.8
183,2011,151-200,University of Mainz,de,,0.0
184,2011,151-200,"University of Maryland, Baltimore",us,,0.0
185,2011,151-200,University of Miami,us,,0.0
186,2011,151-200,University of Milan,it,,19.5
187,2011,151-200,University of Nebraska - Lincoln,us,,19.5
188,2011,151-200,University of New South Wales,au,,0.0
189,2011,151-200,University of Padua,it,,0.0
190,2011,151-200,University of Paris Descartes (Paris 5),fr,,13.7
191,2011,151-200,University of Southampton,gb,,0.0
192,2011,151-200,University of Tennessee - Knoxville,us,,11.8
193,2011,151-200,University of Tsukuba,jp,,0.0
194,2011,151-200,University of Vienna,at,,15.6
195,2011,151-200,University of Wageningen,nl,,0.0
196,2011,151-200,University of Warwick,gb,,0.0
197,2011,151-200,University of Waterloo,ca,,0.0
198,2011,151-200,Virginia Commonwealth University,us,,11.8
199,2011,151-200,Virginia Polytechnic Institute and State University,us,,13.2
200,2011,201-300,Autonomous University of Madrid,es,,0.0
201,2011,201-300,Brandeis University,us,,22.0
202,2011,201-300,Chalmers University of Technology,se,,0.0
203,2011,201-300,Charles University in Prague,cz,,10.2
204,2011,201-300,Claude Bernard University Lyon 1,fr,,11.8
205,2011,201-300,Complutense University of Madrid,es,,22.0
206,2011,201-300,Dalhousie University,ca,,0.0
207,2011,201-300,Dresden University of Technology,de,,0.0
208,2011,201-300,Fudan University,cn,,0.0
209,2011,201-300,Keio University,jp,,0.0
210,2011,201-300,King Saud University,sa,,0.0
211,2011,201-300,Korea Advanced Institute of Science and Technology,kr,,0.0
212,2011,201-300,Lancaster University,gb,,0.0
213,2011,201-300,Laval University,ca,,0.0
214,2011,201-300,Macquarie University,au,,0.0
215,2011,201-300,Medical University of Vienna,at,,10.2
216,2011,201-300,Nanjing University,cn,,0.0
217,2011,201-300,Nanyang Technological University,sg,,0.0
218,2011,201-300,National and Kapodistrian University of Athens,gr,,0.0
219,2011,201-300,National Cheng Kung University (NCKU),tw,,0.0
220,2011,201-300,Newcastle University,gb,,0.0
221,2011,201-300,Norwegian University of Science and Technology,no,,15.6
222,2011,201-300,Paul Sabatier University (Toulouse 3),fr,,0.0
223,2011,201-300,Peking University,cn,,0.0
224,2011,201-300,Polytechnic Institute of Milan,it,,8.3
225,2011,201-300,Queen Mary,gb,,20.4
226,2011,201-300,Queen's University,ca,,0.0
227,2011,201-300,Rensselaer Polytechnic Institute,us,,14.4
228,2011,201-300,Royal Institute of Technology,se,,0.0
229,2011,201-300,RWTH Aachen University,de,,0.0
230,2011,201-300,Shanghai Jiao Tong University,cn,,0.0
231,2011,201-300,Simon Fraser University,ca,,0.0
232,2011,201-300,State University of Campinas,br,,0.0
233,2011,201-300,State University of New York at Buffalo,us,,0.0
234,2011,201-300,Technical University of Berlin,de,,18.6
235,2011,201-300,The George Washington University,us,,13.2
236,2011,201-300,The Hong Kong Polytechnic University,hk,,0.0
237,2011,201-300,The Hong Kong University of Science and Technology,hk,,0.0
238,2011,201-300,The University of Adelaide,au,,16.6
239,2011,201-300,The University of Auckland,nz,,15.6
240,2011,201-300,The University of Connecticut - Storrs,us,,13.2
241,2011,201-300,The University of Hong Kong,hk,,0.0
242,2011,201-300,The University of New Mexico - Albuquerque,us,,0.0
243,2011,201-300,The University of Reading,gb,,0.0
244,2011,201-300,The University of Texas Health Science Center at San Antonio,us,,0.0
245,2011,201-300,Trinity College Dublin,ie,,11.8
246,2011,201-300,Umea University,se,,0.0
247,2011,201-300,University of Aberdeen,gb,,0.0
248,2011,201-300,University of Antwerp,be,,0.0
249,2011,201-300,University of Barcelona,es,,0.0
250,2011,201-300,University of Bergen,no,,0.0
251,2011,201-300,University of Bochum,de,,0.0
252,2011,201-300,University of Bologna,it,,0.0
253,2011,201-300,University of Cape Town,za,,21.2
254,2011,201-300,University of Central Florida,us,,0.0
255,2011,201-300,University of Cincinnati,us,,0.0
256,2011,201-300,University of Colorado at Denver,us,,0.0
257,2011,201-300,University of Duesseldorf,de,,13.2
258,2011,201-300,University of Durham,gb,,0.0
259,2011,201-300,University of East Anglia,gb,,15.6
260,2011,201-300,University of Erlangen-Nuremberg,de,,0.0
261,2011,201-300,University of Florence,it,,0.0
262,2011,201-300,University of Gothenburg,se,,0.0
263,2011,201-300,University of Guelph,ca,,0.0
264,2011,201-300,University of Houston,us,,0.0
265,2011,201-300,University of Innsbruck,at,,0.0
266,2011,201-300,University of Kentucky,us,,11.8
267,2011,201-300,University of Lausanne,ch,,0.0
268,2011,201-300,University of Leicester,gb,,0.0
269,2011,201-300,University of Leipzig,de,,13.2
270,2011,201-300,University of Liege,be,,8.3
271,2011,201-300,University of Lorraine,fr,,13.2
272,2011,201-300,University of Maastricht,nl,,0.0
273,2011,201-300,University of Manitoba,ca,,0.0
274,2011,201-300,University of Marburg,de,,11.8
275,2011,201-300,University of Medicine and Dentistry New Jersey,us,,0.0
276,2011,201-300,University of Missouri - Columbia,us,,10.2
277,2011,201-300,University of Montpellier 2,fr,,11.8
278,2011,201-300,University of Notre Dame,us,,14.4
279,2011,201-300,University of Oregon,us,,10.2
280,2011,201-300,University of Otago,nz,,0.0
281,2011,201-300,University of Ottawa,ca,,0.0
282,2011,201-300,University of Paris Dauphine (Paris 9),fr,,17.6
283,2011,201-300,University of Saskatchewan,ca,,10.2
284,2011,201-300,University of Science and Technology of China,cn,,0.0
285,2011,201-300,University of South Carolina - Columbia,us,,0.0
286,2011,201-300,University of South Florida,us,,0.0
287,2011,201-300,University of Southern Denmark,dk,,0.0
288,2011,201-300,University of St Andrews,gb,,11.8
289,2011,201-300,University of Stuttgart,de,,21.2
290,2011,201-300,University of Turin,it,,17.6
291,2011,201-300,University of Valencia,es,,0.0
292,2011,201-300,University of Vermont,us,,15.6
293,2011,201-300,University of Victoria,ca,,0.0
294,2011,201-300,University of York,gb,,0.0
295,2011,201-300,Washington State University - Pullman,us,,0.0
296,2011,201-300,Western University,ca,,0.0
297,2011,201-300,Yeshiva University,us,,0.0
298,2011,201-300,Yonsei University,kr,,0.0
299,2011,201-300,Zhejiang University,cn,,0.0
300,2011,301-400,Aristotle University of Thessaloniki,gr,,0.0
301,2011,301-400,Autonomous University of Barcelona,es,,0.0
302,2011,301-400,Bar-Ilan University,il,,0.0
303,2011,301-400,Ben-Gurion University of the Negev,il,,0.0
304,2011,301-400,Brigham Young University,us,,10.2
305,2011,301-400,China Agricultural University,cn,,0.0
306,2011,301-400,City University of Hong Kong,hk,,0.0
307,2011,301-400,City University of New York City College,us,,32.8
308,2011,301-400,Clemson University,us,,0.0
309,2011,301-400,Drexel University,us,,0.0
310,2011,301-400,Ecole Polytechnique,fr,,19.5
311,2011,301-400,Eindhoven University of Technology,nl,,0.0
312,2011,301-400,Eotvos Lorand University,hu,,15.6
313,2011,301-400,Federal University of Minas Gerais,br,,0.0
314,2011,301-400,Federal University of Rio de Janeiro,br,,0.0
315,2011,301-400,Flinders University,au,,17.6
316,2011,301-400,Georgetown University,us,,0.0
317,2011,301-400,Hanyang University,kr,,0.0
318,2011,301-400,Hiroshima University,jp,,0.0
319,2011,301-400,Huazhong University of Science and Technology,cn,,0.0
320,2011,301-400,Indian Institute of Science,in,,0.0
321,2011,301-400,Indiana University-Purdue University at Indianapolis,us,,0.0
322,2011,301-400,Industrial Physics and Chemistry Higher Educational Institution - Paris,fr,,8.3
323,2011,301-400,Istanbul University,tr,,15.6
324,2011,301-400,Jagiellonian University,pl,,11.8
325,2011,301-400,James Cook University,au,,0.0
326,2011,301-400,Kanazawa University,jp,,0.0
327,2011,301-400,Kansas State University,us,,0.0
328,2011,301-400,Karlsruhe Institute of Technology (KIT),de,,0.0
329,2011,301-400,King Fahd University of Petroleum & Minerals,sa,,0.0
330,2011,301-400,Kobe University,jp,,0.0
331,2011,301-400,Korea University,kr,,0.0
332,2011,301-400,Medical University of Innsbruck,at,,0.0
333,2011,301-400,Medical University of South Carolina,us,,0.0
334,2011,301-400,National Chiao Tung University,tw,,0.0
335,2011,301-400,National Tsing Hua University,tw,,14.4
336,2011,301-400,Northeastern University,us,,0.0
337,2011,301-400,Okayama University,jp,,0.0
338,2011,301-400,Pohang University of Science and Technology,kr,,0.0
339,2011,301-400,Polytechnic University of Valencia,es,,0.0
340,2011,301-400,Queen's University Belfast,gb,,20.4
341,2011,301-400,Saint Louis University,us,,0.0
342,2011,301-400,Saint Petersburg State University,ru,,30.6
343,2011,301-400,San Diego State University,us,,0.0
344,2011,301-400,Sao Paulo State University,br,,0.0
345,2011,301-400,Scuola Normale Superiore - Pisa,it,,0.0
346,2011,301-400,Shandong University,cn,,0.0
347,2011,301-400,Sichuan University,cn,,0.0
348,2011,301-400,State University of New York at Albany,us,,0.0
349,2011,301-400,State University of New York Health Science Center at Brooklyn,us,,0.0
350,2011,301-400,Stockholm School of Economics,se,,0.0
351,2011,301-400,Sun Yat-sen University,cn,,0.0
352,2011,301-400,Sungkyunkwan University,kr,,0.0
353,2011,301-400,Swedish University of Agricultural Sciences,se,,0.0
354,2011,301-400,Syracuse University,us,,0.0
355,2011,301-400,Technical University Darmstadt,de,,16.6
356,2011,301-400,Temple University,us,,0.0
357,2011,301-400,The University of Dundee,gb,,0.0
358,2011,301-400,The University of Montana - Missoula,us,,5.9
359,2011,301-400,The University of Texas at Dallas,us,,0.0
360,2011,301-400,The University of Texas Medical Branch at Galveston,us,,0.0
361,2011,301-400,Thomas Jefferson University,us,,0.0
362,2011,301-400,Tokyo Medical and Dental University,jp,,0.0
363,2011,301-400,Tulane University,us,,0.0
364,2011,301-400,University College Cork,ie,,0.0
365,2011,301-400,University College Dublin,ie,,0.0
366,2011,301-400,University of Alaska - Fairbanks,us,,0.0
367,2011,301-400,University of Bath,gb,,0.0
368,2011,301-400,University of Bielefeld,de,,0.0
369,2011,301-400,University of Bordeaux 1,fr,,0.0
370,2011,301-400,University of Duisburg-Essen,de,,0.0
371,2011,301-400,Exeter University,gb,,0.0
372,2011,301-400,University of Genova,it,,0.0
373,2011,301-400,University of Graz,at,,8.3
374,2011,301-400,University of Halle-Wittenberg,de,,0.0
375,2011,301-400,University of Jena,de,,0.0
376,2011,301-400,University of Konstanz,de,,0.0
377,2011,301-400,University of Naples Federico II,it,,0.0
378,2011,301-400,University of Nebraska Medical Center,us,,0.0
379,2011,301-400,University of New Hampshire - Durham,us,,0.0
380,2011,301-400,University of Newcastle,au,,0.0
381,2011,301-400,University of Oklahoma - Norman,us,,0.0
382,2011,301-400,University of Oulu,fi,,13.2
383,2011,301-400,University of Palermo,it,,0.0
384,2011,301-400,University of Porto,pt,,0.0
385,2011,301-400,University of Regensburg,de,,0.0
386,2011,301-400,University of Rennes 1,fr,,0.0
387,2011,301-400,University of Rhode Island,us,,0.0
388,2011,301-400,University of Roma - Tor Vergata,it,,0.0
389,2011,301-400,University of Szeged,hu,,0.0
390,2011,301-400,University of Tasmania,au,,0.0
391,2011,301-400,University of Tehran,ir,,14.4
392,2011,301-400,University of the Witwatersrand,za,,21.2
393,2011,301-400,University of Turku,fi,,0.0
394,2011,301-400,University of Twente,nl,,0.0
395,2011,301-400,University of Ulm,de,,0.0
396,2011,301-400,University of Warsaw,pl,,17.6
397,2011,301-400,Wake Forest University,us,,0.0
398,2011,301-400,Waseda University,jp,,0.0
399,2011,301-400,Wayne State University,us,,0.0
400,2011,401-500,Auburn University,us,,0.0
401,2011,401-500,Beijing Normal University,cn,,0.0
402,2011,401-500,Beijing University of Aeronautics and Astronautics,cn,,0.0
403,2011,401-500,Boston College,us,,0.0
404,2011,401-500,Cairo University,eg,,22.0
405,2011,401-500,Carleton University,ca,,0.0
406,2011,401-500,Catholic University of Chile,cl,,0.0
407,2011,401-500,Catholic University of the Sacred Heart,it,,0.0
408,2011,401-500,Chang Gung University,tw,,0.0
409,2011,401-500,Chiba University,jp,,0.0
410,2011,401-500,Chungnam National University,kr,,0.0
411,2011,401-500,Curtin University of Technology,au,,0.0
412,2011,401-500,Dalian University of Technology,cn,,0.0
413,2011,401-500,Ecole National Superieure Mines - Paris,fr,,15.6
414,2011,401-500,Ecole Normale Superieure - Lyon,fr,,0.0
415,2011,401-500,Federal University of Rio Grande do Sul,br,,0.0
416,2011,401-500,Federal University of Sao Paulo,br,,0.0
417,2011,401-500,Griffith University,au,,0.0
418,2011,401-500,Hannover Medical School,de,,0.0
419,2011,401-500,Harbin Institute of Technology,cn,,0.0
420,2011,401-500,Jilin University,cn,,0.0
421,2011,401-500,Kent State University,us,,0.0
422,2011,401-500,Kyung Hee University,kr,,0.0
423,2011,401-500,Kyungpook National University,kr,,0.0
424,2011,401-500,La Trobe University,au,,0.0
425,2011,401-500,Lanzhou University,cn,,0.0
426,2011,401-500,Lehigh University,us,,0.0
427,2011,401-500,Linkoping University,se,,0.0
428,2011,401-500,London School of Hygiene and Tropical Medicine,gb,,8.3
429,2011,401-500,Massey University,nz,,0.0
430,2011,401-500,Medical College of Wisconsin,us,,0.0
431,2011,401-500,Medical University of Graz,at,,0.0
432,2011,401-500,Montana State University - Bozeman,us,,0.0
433,2011,401-500,Nagasaki University,jp,,13.2
434,2011,401-500,Nankai University,cn,,0.0
435,2011,401-500,Nara Institute of Science and Technology,jp,,0.0
436,2011,401-500,National Central University,tw,,0.0
437,2011,401-500,National Yang Ming University,tw,,0.0
438,2011,401-500,Nihon University,jp,,0.0
439,2011,401-500,Niigata University,jp,,0.0
440,2011,401-500,Polytechnic University of Turin,it,,0.0
441,2011,401-500,Pusan National University,kr,,0.0
442,2011,401-500,Southeast University,cn,,0.0
443,2011,401-500,Swinburne University of Technology,au,,0.0
444,2011,401-500,Technical University of Braunschweig,de,,14.4
445,2011,401-500,Texas Tech University,us,,0.0
446,2011,401-500,The Open University,gb,,0.0
447,2011,401-500,The University of Connecticut Health Center,us,,0.0
448,2011,401-500,The University of Texas at San Antonio,us,,0.0
449,2011,401-500,The University of Tokushima,jp,,0.0
450,2011,401-500,Tilburg University,nl,,0.0
451,2011,401-500,University of Arkansas at Fayetteville,us,,0.0
452,2011,401-500,University of Bari,it,,0.0
453,2011,401-500,University of Bayreuth,de,,0.0
454,2011,401-500,University of Bremen,de,,0.0
455,2011,401-500,University of Canterbury,nz,,0.0
456,2011,401-500,University of Chile,cl,,8.3
457,2011,401-500,University of Eastern Finland,fi,,0.0
458,2011,401-500,University of Essex,gb,,22.0
459,2011,401-500,University of Ferrara,it,,0.0
460,2011,401-500,University of Giessen,de,,0.0
461,2011,401-500,University of Granada,es,,0.0
462,2011,401-500,University of Greifswald,de,,0.0
463,2011,401-500,University of Haifa,il,,0.0
464,2011,401-500,University of Hannover,de,,0.0
465,2011,401-500,University of Jyvaskyla,fi,,0.0
466,2011,401-500,University of KwaZulu-Natal,za,,0.0
467,2011,401-500,University of Lisbon,pt,,0.0
468,2011,401-500,University of Ljubljana,si,,0.0
469,2011,401-500,University of Malaya,my,,0.0
470,2011,401-500,"University of Maryland, Baltimore County",us,,0.0
471,2011,401-500,University of Milan - Bicocca,it,,0.0
472,2011,401-500,University of Nevada - Reno,us,,0.0
473,2011,401-500,University of Nice Sophia Antipolis,fr,,0.0
474,2011,401-500,University of Parma,it,,0.0
475,2011,401-500,University of Pavia,it,,0.0
476,2011,401-500,University of Perugia,it,,0.0
477,2011,401-500,University of Pompeu Fabra,es,,0.0
478,2011,401-500,University of Quebec,ca,,0.0
479,2011,401-500,University of Santiago Compostela,es,,0.0
480,2011,401-500,University of Sherbrooke,ca,,0.0
481,2011,401-500,University of Siena,it,,0.0
482,2011,401-500,University of Surrey,gb,,0.0
483,2011,401-500,University of Technology,au,,0.0
484,2011,401-500,University of Tromso,no,,0.0
485,2011,401-500,University of Versailles,fr,,0.0
486,2011,401-500,University of Vigo,es,,0.0
487,2011,401-500,University of Wisconsin - Milwaukee,us,,11.8
488,2011,401-500,University of Wollongong,au,,0.0
489,2011,401-500,University of Wyoming,us,,0.0
490,2011,401-500,University of Zagreb,hr,,0.0
491,2011,401-500,University of Zaragoza,es,,0.0
492,2011,401-500,Victoria University of Wellington,nz,,13.2
493,2011,401-500,Vienna University of Technology,at,,0.0
494,2011,401-500,Vrije University Brussel,be,,15.6
495,2011,401-500,Wuhan University,cn,,0.0
496,2011,401-500,Xiamen University,cn,,0.0
497,2011,401-500,Xian Jiao Tong University,cn,,0.0
498,2011,401-500,Yamaguchi University,jp,,0.0
499,2011,401-500,York University,ca,,0.0
