,year,world_rank,institution,country_name,total_score,award
0,2013,1,Harvard University,us,100.0,100.0
1,2013,2,Stanford University,us,72.6,40.0
2,2013,3,"University of California, Berkeley",us,71.3,67.8
3,2013,4,Massachusetts Institute of Technology (MIT),us,71.1,68.0
4,2013,5,University of Cambridge,gb,69.6,79.1
5,2013,6,California Institute of Technology,us,62.9,47.8
6,2013,7,Princeton University,us,61.9,52.9
7,2013,8,Columbia University,us,59.8,66.1
8,2013,9,University of Chicago,us,57.1,60.9
9,2013,10,University of Oxford,gb,55.9,51.8
10,2013,11,Yale University,us,55.4,47.5
11,2013,12,"University of California, Los Angeles",us,52.9,27.3
12,2013,13,Cornell University,us,50.0,38.2
13,2013,14,"University of California, San Diego",us,49.9,20.0
14,2013,15,University of Pennsylvania,us,49.6,33.0
15,2013,16,University of Washington,us,48.3,22.0
16,2013,17,The Johns Hopkins University,us,46.9,39.3
17,2013,18,"University of California, San Francisco",us,46.2,0.0
18,2013,19,University of Wisconsin - Madison,us,44.9,32.1
19,2013,20,Swiss Federal Institute of Technology Zurich,ch,43.5,30.7
20,2013,21,The University of Tokyo,jp,43.0,32.1
21,2013,21,University College London,gb,43.0,29.3
22,2013,23,University of Michigan - Ann Arbor,us,42.6,33.4
23,2013,24,"The Imperial College of Science, Technology and Medicine",gb,41.6,15.1
24,2013,25,University of Illinois at Urbana-Champaign,us,41.1,31.2
25,2013,26,Kyoto University,jp,40.8,30.7
26,2013,27,New York University,us,40.5,29.3
27,2013,28,University of Toronto,ca,40.3,20.7
28,2013,29,"University of Minnesota, Twin Cities",us,39.7,27.3
29,2013,30,Northwestern University,us,38.9,16.0
30,2013,31,Duke University,us,38.1,16.0
31,2013,32,Washington University in St. Louis,us,37.5,19.3
32,2013,33,University of Colorado at Boulder,us,37.3,13.1
33,2013,34,Rockefeller University,us,37.1,17.7
34,2013,35,"University of California, Santa Barbara",us,35.9,15.1
35,2013,36,The University of Texas at Austin,us,35.4,16.9
36,2013,37,Pierre and Marie  Curie University - Paris 6,fr,35.3,35.1
37,2013,38,"University of Maryland, College Park",us,34.7,20.0
38,2013,39,University of Paris Sud (Paris 11),fr,34.5,31.6
39,2013,40,University of British Columbia,ca,34.2,16.0
40,2013,41,The University of Manchester,gb,34.0,19.3
41,2013,42,University of Copenhagen,dk,33.8,22.7
42,2013,43,University of North Carolina at Chapel Hill,us,33.7,9.3
43,2013,44,Karolinska Institute,se,32.7,23.3
44,2013,45,"University of California, Irvine",us,32.4,0.0
45,2013,46,The University of Texas Southwestern Medical Center at Dallas,us,31.4,19.3
46,2013,47,"University of California, Davis",us,31.3,0.0
47,2013,47,University of Southern California,us,31.3,0.0
48,2013,49,Vanderbilt University,us,31.0,16.0
49,2013,50,Technical University Munich,de,30.6,36.3
50,2013,51,The University of Edinburgh,gb,30.5,21.4
51,2013,52,Carnegie Mellon University,us,30.4,33.0
52,2013,52,Utrecht University,nl,30.4,23.9
53,2013,54,Pennsylvania State University - University Park,us,30.2,10.7
