,year,world_rank,institution,country_name,total_score,award
0,2006,1,Harvard University,us,100.0,100.0
1,2006,2,University of Cambridge,gb,72.6,96.3
2,2006,3,Stanford University,us,72.5,39.7
3,2006,4,"University of California, Berkeley",us,72.1,70.6
4,2006,5,Massachusetts Institute of Technology (MIT),us,69.7,72.9
5,2006,6,California Institute of Technology,us,66.0,57.1
6,2006,7,Columbia University,us,61.8,78.2
7,2006,8,Princeton University,us,58.6,61.1
8,2006,8,University of Chicago,us,58.6,72.9
9,2006,10,University of Oxford,gb,57.6,62.0
10,2006,11,Yale University,us,55.9,50.3
11,2006,12,Cornell University,us,54.1,44.9
12,2006,13,"University of California, San Diego",us,50.5,17.1
13,2006,14,"University of California, Los Angeles",us,50.4,26.4
14,2006,15,University of Pennsylvania,us,50.1,34.2
15,2006,16,University of Wisconsin - Madison,us,48.8,41.5
16,2006,17,University of Washington,us,48.5,27.7
17,2006,18,"University of California, San Francisco",us,47.7,0.0
18,2006,19,The University of Tokyo,jp,46.7,34.8
19,2006,20,The Johns Hopkins University,us,46.6,49.5
20,2006,21,University of Michigan - Ann Arbor,us,44.5,41.5
21,2006,22,Kyoto University,jp,43.9,38.3
22,2006,23,The Imperial College of Science,gb,43.4,20.1
23,2006,24,University of Toronto,ca,42.8,27.1
24,2006,25,University of Illinois at Urbana-Champaign,us,42.5,40.1
25,2006,26,University College London,gb,42.2,29.6
26,2006,27,Swiss Federal Institute of Technology Zurich,ch,41.2,38.8
27,2006,28,Washington University in St. Louis,us,40.4,24.2
28,2006,29,New York University,us,38.4,36.8
29,2006,30,Rockefeller University,us,38.3,21.8
30,2006,31,Duke University,us,38.2,20.1
31,2006,32,University of Minnesota,us,37.8,34.8
32,2006,33,Northwestern University,us,37.6,21.0
33,2006,34,University of Colorado at Boulder,us,36.4,16.0
34,2006,35,"University of California, Santa Barbara",us,36.1,0.0
35,2006,36,University of British Columbia,ca,35.5,20.1
36,2006,37,"University of Maryland, College Park",us,35.4,25.0
37,2006,38,The University of Texas Southwestern Medical Center at Dallas,us,35.2,23.4
38,2006,39,The University of Texas at Austin,us,34.9,21.0
39,2006,40,Utrecht University,nl,33.4,29.6
40,2006,41,Vanderbilt University,us,33.2,12.1
41,2006,42,Pennsylvania State University - University Park,us,32.7,13.5
42,2006,42,"University of California, Davis",us,32.7,0.0
43,2006,44,"University of California, Irvine",us,32.6,0.0
44,2006,45,Pierre and Marie Curie University - Paris 6,fr,32.4,34.4
45,2006,46,Rutgers,us,32.3,14.8
46,2006,47,University of Southern California,us,32.0,0.0
47,2006,48,Karolinska Institute,se,31.9,29.6
48,2006,48,University of Pittsburgh,us,31.9,24.2
49,2006,50,The University of Manchester,gb,31.7,26.4
50,2006,51,University of Munich,de,31.5,35.8
51,2006,52,The University of Edinburgh,gb,31.4,21.8
52,2006,53,University of Florida,us,31.0,21.8
53,2006,54,Technical University Munich,de,30.8,41.5
54,2006,54,The Australian National University,au,30.8,17.1
55,2006,56,Carnegie Mellon University,us,30.5,33.7
56,2006,56,University of Copenhagen,dk,30.5,29.6
57,2006,58,University of Zurich,ch,30.4,12.1
58,2006,59,University of North Carolina at Chapel Hill,us,30.3,12.1
59,2006,60,The Hebrew University of Jerusalem,il,30.0,32.0
60,2006,61,Osaka University,jp,29.6,12.1
61,2006,62,McGill University,ca,29.5,27.7
62,2006,62,University of Bristol,gb,29.5,10.5
63,2006,64,University of Paris Sud (Paris 11),fr,29.4,32.0
64,2006,65,Uppsala University,se,29.3,25.0
65,2006,66,The Ohio State University - Columbus,us,29.0,17.1
66,2006,66,University of Heidelberg,de,29.0,19.1
67,2006,68,University of Oslo,no,28.6,25.0
68,2006,69,The University of Sheffield,gb,28.5,22.6
69,2006,70,Case Western Reserve University,us,27.9,39.2
70,2006,70,Moscow State University,ru,27.9,49.5
71,2006,72,Leiden University,nl,27.8,24.2
72,2006,73,Purdue University - West Lafayette,us,27.7,18.2
73,2006,74,University of Helsinki,fi,27.6,18.2
74,2006,74,University of Rochester,us,27.6,32.0
75,2006,76,Tohoku University,jp,27.2,18.2
76,2006,76,University of Arizona,us,27.2,0.0
77,2006,78,University of Melbourne,au,26.7,14.8
78,2006,79,University of Nottingham,gb,26.2,14.8
79,2006,80,Michigan State University,us,26.1,12.1
80,2006,81,Boston University,us,25.9,14.8
81,2006,81,University of Basel,ch,25.9,25.0
82,2006,83,King's College London,gb,25.8,16.0
83,2006,84,Stockholm University,se,25.6,28.4
84,2006,85,Brown University,us,25.4,0.0
85,2006,85,University of Goettingen,de,25.4,37.3
86,2006,87,Rice University,us,25.3,21.0
87,2006,88,Texas A&M University - College Station,us,25.1,0.0
88,2006,89,Tokyo Institute of Technology,jp,25.0,16.0
89,2006,90,Lund University,se,24.7,28.4
90,2006,90,McMaster University,ca,24.7,16.0
91,2006,90,University of Birmingham,gb,24.7,24.2
92,2006,93,University of Freiburg,de,24.6,24.2
93,2006,94,University of Utah,us,24.5,0.0
94,2006,95,University of Iowa,us,24.3,0.0
95,2006,96,University of Strasbourg,fr,24.2,28.4
96,2006,97,Indiana University Bloomington,us,24.1,13.5
97,2006,98,Nagoya University,jp,24.0,0.0
98,2006,99,Ecole Normale Superieure - Paris,fr,23.6,46.1
99,2006,100,Arizona State University - Tempe,us,23.5,0.0
100,2006,100,University of Roma - La Sapienza,it,23.5,16.0
101,2006,102-150,Aarhus University,dk,,14.8
102,2006,102-150,Baylor College of Medicine,us,,0.0
103,2006,102-150,Catholic University of Leuven,be,,0.0
104,2006,102-150,Catholic University of Louvain,be,,13.5
105,2006,102-150,Dartmouth College,us,,23.4
106,2006,102-150,Emory University,us,,0.0
107,2006,102-150,Georgia Institute of Technology,us,,16.0
108,2006,102-150,Ghent University,be,,8.6
109,2006,102-150,Hokkaido University,jp,,0.0
110,2006,102-150,Kyushu University,jp,,0.0
111,2006,102-150,Mayo Medical School,us,,0.0
112,2006,102-150,National University of Singapore,sg,,0.0
113,2006,102-150,North Carolina State University - Raleigh,us,,0.0
114,2006,102-150,Oregon State University,us,,14.8
115,2006,102-150,Swiss Federal Institute of Technology of Lausanne,ch,,0.0
116,2006,102-150,Technion-Israel Institute of Technology,il,,18.2
117,2006,102-150,Tel Aviv University,il,,0.0
118,2006,102-150,The University of Georgia,us,,0.0
119,2006,102-150,The University of Glasgow,gb,,12.1
120,2006,102-150,The University of Queensland,au,,16.0
121,2006,102-150,The University of Western Australia,au,,17.1
122,2006,102-150,Tufts University,us,,18.2
123,2006,102-150,University Libre Bruxelles,be,,21.0
124,2006,102-150,University of Alberta,ca,,14.8
125,2006,102-150,University of Amsterdam,nl,,8.6
126,2006,102-150,University of Bonn,de,,19.1
127,2006,102-150,"University of California, Riverside",us,,0.0
128,2006,102-150,"University of California, Santa Cruz",us,,16.0
129,2006,102-150,University of Frankfurt,de,,35.3
130,2006,102-150,University of Geneva,ch,,28.4
131,2006,102-150,University of Groningen,nl,,0.0
132,2006,102-150,University of Hamburg,de,,16.0
133,2006,102-150,University of Hawaii at Manoa,us,,0.0
134,2006,102-150,University of Illinois at Chicago,us,,0.0
135,2006,102-150,University of Leeds,gb,,21.8
136,2006,102-150,University of Liverpool,gb,,22.6
137,2006,102-150,University of Massachusetts Amherst,us,,17.1
138,2006,102-150,University of Milan,it,,21.8
139,2006,102-150,University of Muenster,de,,24.2
140,2006,102-150,University of Paris Diderot (Paris 7),fr,,17.5
141,2006,102-150,University of Pisa,it,,18.2
142,2006,102-150,University of Sao Paulo,br,,0.0
143,2006,102-150,University of Sussex,gb,,0.0
144,2006,102-150,University of Sydney,au,,19.1
145,2006,102-150,University of Tsukuba,jp,,0.0
146,2006,102-150,University of Tuebingen,de,,28.4
147,2006,102-150,University of Virginia,us,,0.0
148,2006,102-150,University of Wuerzburg,de,,24.2
149,2006,102-150,Weizmann Institute of Science,il,,0.0
150,2006,151-200,Cardiff University,gb,,0.0
151,2006,151-200,Colorado State University,us,,0.0
152,2006,151-200,Delft University of Technology,nl,,14.8
153,2006,151-200,Florida State University,us,,0.0
154,2006,151-200,Iowa State University,us,,0.0
155,2006,151-200,Joseph Fourier University (Grenoble 1),fr,,0.0
156,2006,151-200,National Autonomous University of Mexico,mx,,16.0
157,2006,151-200,National Taiwan University,tw,,14.8
158,2006,151-200,Newcastle University,gb,,0.0
159,2006,151-200,Oregon Health and Science University,us,,0.0
160,2006,151-200,Queen's University,ca,,0.0
161,2006,151-200,Seoul National University,kr,,0.0
